headline,abstract,emotion,subject,emotVal,date
My Platonic Romance on the Psych Ward,"A patient with mania was told that nobody forms lasting friendships in a psychiatric hospital, but she adored her roommate too much to listen.",surprise,128,0.05053391865444566,2017-09-15
"Modern Love Podcast: Kerry Bishé Reads ‘One Bouquet of Fleeting Beauty, Please’","On this week’s podcast, the “Halt and Catch Fire” actress reads an essay about why we send flowers.",fear,121,0.14763738808339705,2017-09-20
"Modern Love Podcast: Kerry Bishé Reads ‘One Bouquet of Fleeting Beauty, Please’","On this week’s podcast, the “Halt and Catch Fire” actress reads an essay about why we send flowers.",surprise,121,0.07897381735394533,2017-09-20
Discovering Manhood in Soapy Bubbles,"He thought he had left his father’s machismo behind. But when it came time to propose, he didn’t think he was man enough to be anyone’s husband.",joy,148,0.19280881584637094,2017-09-22
Modern Love Podcast: Ali Fazal Reads ‘When Your Greatest Romance Is a Friendship’,"On this week’s podcast, the “Victoria and Abdul” actor reads an essay about a relationship that transcends age.",joy,121,0.07603151582566185,2017-09-27
Taking My Ex Back In (for His Own Good),"They loved each other and had a child together, but couldn’t make it work. Twenty years later, could their bond save his life?",joy,44,0.18441187644625046,2017-09-29
The Secret to Marriage Is Never Getting Married,"Rather than making a single, ceremonial commitment, unwedded couples must choose each other every day.",joy,2,0.1789416698261661,2017-10-06
The Secret to Marriage Is Never Getting Married,"Rather than making a single, ceremonial commitment, unwedded couples must choose each other every day.",surprise,2,0.0678886024326801,2017-10-06
Modern Love Podcast: Ann Dowd Reads ‘My Husband Is Now My Wife’,"On this week’s podcast, the star of “The Handmaid’s Tale” reads Diane Daniel’s story of her spouse’s transition.",joy,121,0.07810833147791016,2017-10-11
Prenup Is a Four-Letter Word,"A man’s request for a prenuptial agreement roils an engagement, forcing his fiancée to confront her financial choices.",joy,2,0.08619462663293229,2017-10-13
Prenup Is a Four-Letter Word,"A man’s request for a prenuptial agreement roils an engagement, forcing his fiancée to confront her financial choices.",fear,2,0.06454379567910694,2017-10-13
"Modern Love Podcast: Betty Gilpin Reads ‘A Lost Child, but Not Mine’","On this week’s podcast, the “GLOW” actress reads Kassi Underwood’s story of abortion and coveting an ex’s child.",joy,121,0.06638874323337676,2017-08-09
"Modern Love Podcast: Betty Gilpin Reads ‘A Lost Child, but Not Mine’","On this week’s podcast, the “GLOW” actress reads Kassi Underwood’s story of abortion and coveting an ex’s child.",sadness,121,0.06194318391008777,2017-08-09
"Modern Love Podcast: Betty Gilpin Reads ‘A Lost Child, but Not Mine’","On this week’s podcast, the “GLOW” actress reads Kassi Underwood’s story of abortion and coveting an ex’s child.",surprise,121,0.05369840673793636,2017-08-09
Four Castaways Make a Family,"In adopting three foster children, a woman with a fraught past of her own makes “a decision to love.”",joy,11,0.1882180596264063,2017-08-11
Modern Love Podcast: Cynthia Nixon Reads ‘Dear Dad: We’ve Been Gay for a Really Long Time’,"On this week’s podcast, the “Sex and the City” actress reads Mary Alice Hostetter’s essay about the coming-out letters she and her brother sent to their conservative father.",joy,121,0.13289415756749456,2017-08-16
Married to a Mystery Man,A woman comes to the conclusion that it’s not a lack of love that ends long-term relationships; it’s a lack of curiosity.,joy,2,0.24587943807889384,2017-08-18
Married to a Mystery Man,A woman comes to the conclusion that it’s not a lack of love that ends long-term relationships; it’s a lack of curiosity.,sadness,2,0.0962806088159065,2017-08-18
Married to a Mystery Man,A woman comes to the conclusion that it’s not a lack of love that ends long-term relationships; it’s a lack of curiosity.,surprise,2,0.055303840053392166,2017-08-18
"Are You There, Dad? It’s Me, Alice","After a 10-year-old girl tries to contact her recently deceased father by email, an unusual correspondence begins.",sadness,149,0.10164576249151758,2017-08-25
"Are You There, Dad? It’s Me, Alice","After a 10-year-old girl tries to contact her recently deceased father by email, an unusual correspondence begins.",joy,149,0.07017248406889824,2017-08-25
"Modern Love Podcast: Kyra Sedgwick Reads ‘Our Joy Knows No Bounds, or Lanes’","On this week’s podcast, the “Ten Days in the Valley” star reads Ellen Graf’s essay about how love is a universal language, and driving is not.",joy,121,0.15762093684798387,2017-08-30
"Modern Love Podcast: Kyra Sedgwick Reads ‘Our Joy Knows No Bounds, or Lanes’","On this week’s podcast, the “Ten Days in the Valley” star reads Ellen Graf’s essay about how love is a universal language, and driving is not.",surprise,121,0.08513939553738994,2017-08-30
Who’s Allowed to Hold Hands?,A Jamaican woman chafes at the reality that expressing affection for her wife can lead to confrontations with her fellow immigrants in New York.,joy,106,0.1943324470589961,2017-09-01
Modern Love Podcast: Peter Gallagher Reads ‘Promises That Can Bend Without Breaking’,"On this week’s podcast, the star of “The O.C.” reads Robert St. Amant’s story of a diagnosis that shapes the contours of his marriage.",joy,121,0.06987167208642366,2017-09-06
Finding God in a Hot Slice of Pizza,"After her divorce, a mother and son who had been living by the rules of Orthodox Judaism decide to test (and taste) a new world of possibilities.",joy,150,0.09480165224991907,2017-09-08
Finding God in a Hot Slice of Pizza,"After her divorce, a mother and son who had been living by the rules of Orthodox Judaism decide to test (and taste) a new world of possibilities.",surprise,150,0.07738772471363996,2017-09-08
Modern Love Podcast: Jayne Atkinson Reads ‘You Need to Take My Son to Jail’,"On this week’s podcast, the “House of Cards” actress reads Ann Bauer’s story about enforcing tough love with her troubled son.",surprise,121,0.07615383650951665,2017-07-05
Modern Love Podcast: Jayne Atkinson Reads ‘You Need to Take My Son to Jail’,"On this week’s podcast, the “House of Cards” actress reads Ann Bauer’s story about enforcing tough love with her troubled son.",joy,121,0.06632519893424069,2017-07-05
A FaceTime Relationship Turns Face to Face,A woman discovers that in-person love is much more taxing than just holding up a phone.,joy,106,0.19332762803184278,2017-07-07
A FaceTime Relationship Turns Face to Face,A woman discovers that in-person love is much more taxing than just holding up a phone.,surprise,106,0.06862190340161174,2017-07-07
Modern Love Podcast: Zoe Lister-Jones Reads ‘An Empty Heart Is One That Can Be Filled’,"On this week’s podcast, the star of the new film “Band Aid” reads Lily King’s essay about the necessity of heartbreak.",fear,121,0.06003252367653889,2017-07-12
Modern Love Podcast: Zoe Lister-Jones Reads ‘An Empty Heart Is One That Can Be Filled’,"On this week’s podcast, the star of the new film “Band Aid” reads Lily King’s essay about the necessity of heartbreak.",sadness,121,0.05938596951676646,2017-07-12
Modern Love Podcast: Zoe Lister-Jones Reads ‘An Empty Heart Is One That Can Be Filled’,"On this week’s podcast, the star of the new film “Band Aid” reads Lily King’s essay about the necessity of heartbreak.",joy,121,0.05849348969167917,2017-07-12
Modern Love Podcast: Cynthia Addai-Robinson Reads ‘I Need to Woman Up and Do This on My Own’,"On this week’s podcast, the “Shooter” actress reads Asha Bandele’s essay about having a child with a prisoner and facing an impossible choice.",fear,121,0.11213465787976558,2017-07-19
The 12-Hour Goodbye That Started Everything,"A spurned woman confronts the question: When you lose love, should you even try to get over it?",joy,0,0.16202424198770532,2017-07-21
The 12-Hour Goodbye That Started Everything,"A spurned woman confronts the question: When you lose love, should you even try to get over it?",fear,0,0.0801602545625977,2017-07-21
"Modern Love Podcast: Alex Karpovsky Reads ‘Uh, Honey, That’s Not Your Line’","On this week’s podcast, the “Girls” actor reads Matteson Perry’s story of trying to turn his love life into an indie movie.",joy,121,0.1450933788059738,2017-07-26
"During a Night of Casual Sex, Urgent Messages Go Unanswered","On one of the most consequential evenings of his life, a young man still finding himself wishes he had picked up the phone.",sadness,61,0.054475196924740274,2017-07-28
Modern Love Podcast: June Diane Raphael Reads ‘A Flower Delivery That Brought More Pain Than Pleasure’,"On this week’s podcast, the “Grace and Frankie” actress reads Ellen Urbani’s essay about a well-intentioned gift that goes horribly awry.",fear,106,0.08867638633181597,2017-08-02
Modern Love Podcast: June Diane Raphael Reads ‘A Flower Delivery That Brought More Pain Than Pleasure’,"On this week’s podcast, the “Grace and Frankie” actress reads Ellen Urbani’s essay about a well-intentioned gift that goes horribly awry.",sadness,106,0.060003123090345084,2017-08-02
Escaping From a Dire Diagnosis on Match.com,"To entertain her hospital-bound friend, a divorced woman opens an online dating account so they can scroll through profiles of available men.",joy,86,0.3141574067912598,2017-08-04
Escaping From a Dire Diagnosis on Match.com,"To entertain her hospital-bound friend, a divorced woman opens an online dating account so they can scroll through profiles of available men.",surprise,86,0.08714037373932701,2017-08-04
Modern Love Podcast: Debra Winger Reads ‘You May Want to Marry My Husband’,"The “Lovers” actress reads Amy Krouse Rosenthal’s dating profile for her husband, published shortly before the author’s death.",sadness,121,0.2774915967683315,2017-06-02
Modern Love Podcast: Debra Winger Reads ‘You May Want to Marry My Husband’,"The “Lovers” actress reads Amy Krouse Rosenthal’s dating profile for her husband, published shortly before the author’s death.",fear,121,0.19537979810833855,2017-06-02
Modern Love Podcast: Debra Winger Reads ‘You May Want to Marry My Husband’,"The “Lovers” actress reads Amy Krouse Rosenthal’s dating profile for her husband, published shortly before the author’s death.",surprise,121,0.05314967591283686,2017-06-02
Modern Love Podcast: Taylor Schilling Reads ‘Finding Marriage Without Losing a Self’,The “Orange Is the New Black” actress reads Jillian Lauren’s story about wanting to forget her past — until she doesn’t.,sadness,121,0.08547714182713682,2017-06-07
A Husband for Home; a Wife for Away,"When a couple routinely seek different pleasures, sometimes you need one spouse for travel and another for the everyday.",joy,2,0.37748703385898474,2017-06-09
A Husband for Home; a Wife for Away,"When a couple routinely seek different pleasures, sometimes you need one spouse for travel and another for the everyday.",surprise,2,0.0985695855027954,2017-06-09
"Modern Love Podcast: Griffin Dunne Reads ‘Before the Web, Hearts Grew Silent’",The “I Love Dick” actor reads David Vecsey’s story about how not being able to reach his girlfriend — before cellphones — changed the course of his life.,joy,121,0.15658271787196787,2017-06-14
"Modern Love Podcast: Griffin Dunne Reads ‘Before the Web, Hearts Grew Silent’",The “I Love Dick” actor reads David Vecsey’s story about how not being able to reach his girlfriend — before cellphones — changed the course of his life.,sadness,121,0.05614695114405259,2017-06-14
My Body Doesn’t Belong to You,"A young woman who finds herself being catcalled, followed and grabbed at wonders why some men seem to think a female body is public property.",joy,87,0.09047038084381846,2017-06-16
Modern Love Podcast: Danielle Brooks Reads ‘About That Rustle in the Bushes’,The “Orange Is the New Black” actress reads Amelia Blanquera’s story about the file her father kept on her dating life.,sadness,121,0.08665554307045494,2017-06-21
"To Stay in Love, Sign on the Dotted Line","They launched their relationship by answering 36 questions. To keep it going, they drew up a contract.",fear,0,0.07224821726052663,2017-06-23
"To Stay in Love, Sign on the Dotted Line","They launched their relationship by answering 36 questions. To keep it going, they drew up a contract.",surprise,0,0.06872531115985833,2017-06-23
Modern Love Podcast: Weddings Edition,"On this week’s podcast, Kathryn Hahn and John Cho read stories about the highs and lows of those ubiquitous summer ceremonies.",sadness,121,0.07690464163236892,2017-06-28
Modern Love Podcast: Weddings Edition,"On this week’s podcast, Kathryn Hahn and John Cho read stories about the highs and lows of those ubiquitous summer ceremonies.",surprise,121,0.05287975484703954,2017-06-28
Seeking the Comfort of an Old Flame: Solitude,"After leaving a man she had feared, a woman finds solace in anonymity and separation.",fear,106,0.15055769964526652,2017-06-30
Seeking the Comfort of an Old Flame: Solitude,"After leaving a man she had feared, a woman finds solace in anonymity and separation.",sadness,106,0.08264906716137,2017-06-30
Seeking the Comfort of an Old Flame: Solitude,"After leaving a man she had feared, a woman finds solace in anonymity and separation.",anger,106,0.05835501532409823,2017-06-30
"He Showed Me His Tiles, So I Showed Him Mine",Nine years of therapy and one board game help a woman understand that love can’t be mastered through hard work and perfectionism.,joy,106,0.1589856657456761,2017-12-08
"Getting Married Is Better Than Dying, Right?",She was gravely ill. He had a job with health insurance. Nothing like tying the knot on the way to the hospital to make someone believe in love.,disgust,2,0.09259248774921544,2017-12-15
"Getting Married Is Better Than Dying, Right?",She was gravely ill. He had a job with health insurance. Nothing like tying the knot on the way to the hospital to make someone believe in love.,surprise,2,0.05801775695013994,2017-12-15
Modern Love Podcast: Kristin Scott Thomas Reads ‘How the Dining Dead Got Talking Again’,"On this week’s podcast, the actress tells the story of a couple that rediscovers the rhythm of their lifelong conversation.",joy,121,0.12555608459384004,2017-12-20
Modern Love Podcast: Kristin Scott Thomas Reads ‘How the Dining Dead Got Talking Again’,"On this week’s podcast, the actress tells the story of a couple that rediscovers the rhythm of their lifelong conversation.",surprise,121,0.07186285371966916,2017-12-20
10 Ways to Love Better ,This year’s most-read Modern Love columns delivered unexpected kernels of wisdom.,joy,106,0.18274286291641348,2017-12-27
"Modern Love Podcast: Greta Gerwig Reads ‘Sharing a Cab, and My Toes’","On this week’s podcast, the “Lady Bird” director tells the story of an odd encounter with a co-worker.",surprise,121,0.06728743821001053,2017-12-27
"Love Calls, and So Does the Priesthood","On a subway platform, she shared a New Year’s Eve kiss with a man planning to be a priest. Could it go any further?",joy,0,0.14546587993961546,2017-12-29
‘Happiness Is Incomplete’: A Refugee Couple’s Scattered Lives,"A family flees Iraq and eventually resettles in Indiana — all except for one, who remained halfway around the world.",joy,153,0.09308855188143096,2017-11-13
"Modern Love Podcast: Andrew Rannells, Live From Toronto","On this week’s podcast, the “Girls” star tells the story of one of the most consequential evenings of his life.",joy,121,0.06507491763219013,2017-11-15
17 Million Frozen Sperm Await the Perfect Moment,A woman trying to get pregnant on her own finds connection and hope during a total solar eclipse.,joy,131,0.10301978055239662,2017-11-17
Senior Couples Try the 36 Questions That Lead to Love,The questions have led to countless unions. What can they do for pairs who know everything about each other?,fear,141,0.0880357549110169,2017-11-17
"Modern Love Podcast: Paul Sun-Hyung Lee, Live From Toronto","On this week’s podcast, the “Kim’s Convenience” star tells the story of a father’s birth plan gone awry.",sadness,121,0.0657047382543256,2017-11-22
An Optimist’s Guide to Divorce,She fell in love with a married man. He told his wife he wanted to split up. How did they all end up as close friends?,joy,73,0.28872174737563266,2017-11-24
An Optimist’s Guide to Divorce,She fell in love with a married man. He told his wife he wanted to split up. How did they all end up as close friends?,surprise,73,0.15693609365801633,2017-11-24
An Optimist’s Guide to Divorce,She fell in love with a married man. He told his wife he wanted to split up. How did they all end up as close friends?,fear,73,0.08996511491034248,2017-11-24
An Optimist’s Guide to Divorce,She fell in love with a married man. He told his wife he wanted to split up. How did they all end up as close friends?,sadness,73,0.05422905410634894,2017-11-24
"Winning the College Contest Means Everything Is Rosy, Right?",Some of the youngest Modern Love contributors weigh in on the impact of writing and publishing their essays.,joy,29,0.11563579883337166,2017-11-24
"Love to Love You, Baby","Sometimes we fall for a person, sometimes a place. For Jacqueline Woodson, it was disco-drenched New York, where anything, and everything, could happen.",surprise,154,0.15795627890964364,2017-11-25
When Even a Toddler Can Tell You Don’t Belong,An American stepmother feels like an outsider in the British family she joined. Driving the car pool in her bathrobe doesn’t help.,anger,155,0.1086331762429427,2017-12-01
When Even a Toddler Can Tell You Don’t Belong,An American stepmother feels like an outsider in the British family she joined. Driving the car pool in her bathrobe doesn’t help.,joy,155,0.07658968697541371,2017-12-01
Modern Love Podcast: Caitriona Balfe Reads ‘A Boyfriend Too Good to Be True’,"On this week’s podcast, the “Outlander” star tells the story of a grandmother with Alzheimer’s and how the disease filtered her family’s world.",surprise,121,0.08328074261209999,2017-12-06
"Dear David’s Wife, Can You Diagnose My Husband, Too?","Figuring out her husband had Asperger’s meant everything would be fine between them, right? Not so fast, says Kristen Finch.",joy,85,0.0953911155686912,2017-11-07
An Open Adoption Now Crosses Many Time Zones,"Amelia, 5, lives with her Mama and Mimi in Switzerland, Skypes with her birth mother in Seattle and was a flower girl at her birth father’s wedding.",joy,11,0.25311720822705563,2017-11-08
An Open Adoption Now Crosses Many Time Zones,"Amelia, 5, lives with her Mama and Mimi in Switzerland, Skypes with her birth mother in Seattle and was a flower girl at her birth father’s wedding.",surprise,11,0.06389446890565827,2017-11-08
When Your Uber Driver Brings a Time Machine,A woman is plunged into her tumultuous past when she gets a ride to the airport from a man intimately connected to her divorce.,joy,73,0.13118565503499485,2017-11-10
When Your Uber Driver Brings a Time Machine,A woman is plunged into her tumultuous past when she gets a ride to the airport from a man intimately connected to her divorce.,surprise,73,0.08953143401914515,2017-11-10
Your 13-Word Love Stories,We asked readers to share succinct summaries of their personal lives. Here are some of our favorites.,fear,0,0.0685400383109119,2017-11-10
The Secret of Modern Love,"Daniel Jones, the editor of Modern Love, takes a look at his teenager.",joy,146,0.1776513526610983,2017-11-13
Flying Close to Temptation,A newly married woman fears that her impulse to drink and keep it a secret will become a wall of deceit between her and her wife.,joy,27,0.2174670325923207,2018-04-20
Flying Close to Temptation,A newly married woman fears that her impulse to drink and keep it a secret will become a wall of deceit between her and her wife.,fear,27,0.18851155013626614,2018-04-20
Flying Close to Temptation,A newly married woman fears that her impulse to drink and keep it a secret will become a wall of deceit between her and her wife.,surprise,27,0.06936395186236571,2018-04-20
Love Forged by the Threat of Deportation,"A woman opens her heart to a relationship with a young immigrant from Colombia, despite the likelihood that it can’t last.",joy,153,0.07582347509989579,2018-04-27
Alexa? Please Ignore My Husband,Marriage is long. Sometimes spouses stop listening to each other. Enter the virtual assistant.,joy,106,0.12284101915789894,2018-05-04
Alexa? Please Ignore My Husband,Marriage is long. Sometimes spouses stop listening to each other. Enter the virtual assistant.,surprise,106,0.06564978133220223,2018-05-04
Alexa? Please Ignore My Husband,Marriage is long. Sometimes spouses stop listening to each other. Enter the virtual assistant.,sadness,106,0.05785281141538677,2018-05-04
"Motherless, but Growing Toward the Light","Abandoned by her parents as a child, a woman finds an unlikely candidate to help fill the “mother-shaped hole” in her heart. ",surprise,155,0.06939194073665697,2018-05-11
Love Means Never Having to Say … Anything,"A relationship between a young man and woman with similar illnesses presents unusual challenges. For starters, he can’t speak. ",joy,0,0.06220382278489753,2018-05-25
Modern Love Podcast: Willem Dafoe Reads ‘Missing a Father I Hardly Knew’,"This week, the “Florida Project” actor reads an essay about a parent’s largely private life.",sadness,121,0.0707778318570381,2018-02-07
"Just for Tonight, Pretend You Don’t Know Me","For a Valentine’s date, they wanted to go to a bar and act as if they were strangers. Then she sat next to someone else.",fear,106,0.10803768018418469,2018-02-09
Modern Love Podcast: Kumail Nanjiani and Emily Gordon Read ‘Overfed on a Mother’s Affection’,"This week, the couple that co-wrote their love story for “The Big Sick” tells the story of a parent who shows her love through leftovers.",joy,121,0.08158980604045546,2018-02-14
Modern Love Podcast: Kumail Nanjiani and Emily Gordon Read ‘Overfed on a Mother’s Affection’,"This week, the couple that co-wrote their love story for “The Big Sick” tells the story of a parent who shows her love through leftovers.",surprise,121,0.05856640816361709,2018-02-14
Modern Love Podcast: Uma Thurman Reads ‘The Accident No One Talked About’,"This week, the actress tells the story of a family’s shattering secret.",joy,121,0.1324601013098849,2018-02-21
Modern Love Podcast: Uma Thurman Reads ‘The Accident No One Talked About’,"This week, the actress tells the story of a family’s shattering secret.",surprise,121,0.05816160361463297,2018-02-21
"A Future Without Him, Aided by Duct Tape","A month into widowhood, a young mother finds herself to be the sole protector of her children — and a trapped bird.",joy,91,0.06502798210418456,2018-02-23
Am I Gay or Straight? Maybe This Fun Quiz Will Tell Me,"A young woman seeks answers to her sexual orientation online, where the endless quizzes she takes deliver whatever label she wants.",joy,108,0.06677263441787928,2018-03-02
"Modern Love Podcast: Bobby Cannavale Reads ‘A Father, a Son and a Fighting Chance’","This week, the actor tells the story of a father who resolves to let his son face his own battles.",fear,121,0.11551950840349248,2018-03-07
"Modern Love Podcast: Bobby Cannavale Reads ‘A Father, a Son and a Fighting Chance’","This week, the actor tells the story of a father who resolves to let his son face his own battles.",surprise,121,0.05845966225606414,2018-03-07
It’s Us Against a Particle of Dust,"Parents of children with potentially fatal allergies exist in a state of constant high alert, one that can unify them as a couple.",sadness,155,0.1865962975177199,2018-03-09
"Modern Love Podcast: Margarita Levieva Reads ‘In the New Year, More Cuddling’","On this week’s podcast, the actress shares one woman’s radical approach to conquering a fear of intimacy.",fear,121,0.2523699490995854,2018-01-03
"Modern Love Podcast: Margarita Levieva Reads ‘In the New Year, More Cuddling’","On this week’s podcast, the actress shares one woman’s radical approach to conquering a fear of intimacy.",sadness,121,0.0565758564706581,2018-01-03
"Modern Love Podcast: Lois Smith Reads ‘Yes, We Do. Even at Our Age.’","On this week’s podcast, the “Lady Bird” actress reads Nancy Price Freedman’s essay about how sex changes over time.",joy,121,0.11091000204631889,2018-01-10
"For Best Hookup Results, Use Your Words, O.K.?","How physical desire, fake flattery and a vanishing act can make casual sex anything but casual.",joy,106,0.09003897548302589,2018-01-12
"Modern Love Podcast: Richard Jenkins Reads ‘In My Fantasy, I Caught Up to Reality’","On this week’s podcast, the “Shape of Water” actor reads an essay about how running away from your problems can sometimes lead to an answer.",disgust,121,0.17240834962210277,2018-01-17
"Modern Love Podcast: Richard Jenkins Reads ‘In My Fantasy, I Caught Up to Reality’","On this week’s podcast, the “Shape of Water” actor reads an essay about how running away from your problems can sometimes lead to an answer.",surprise,121,0.14817443372924366,2018-01-17
"Modern Love Podcast: Richard Jenkins Reads ‘In My Fantasy, I Caught Up to Reality’","On this week’s podcast, the “Shape of Water” actor reads an essay about how running away from your problems can sometimes lead to an answer.",sadness,121,0.10013684293017523,2018-01-17
"Modern Love Podcast: Richard Jenkins Reads ‘In My Fantasy, I Caught Up to Reality’","On this week’s podcast, the “Shape of Water” actor reads an essay about how running away from your problems can sometimes lead to an answer.",fear,121,0.05164833215027422,2018-01-17
The Bike That Saved My Life,"Saddled with a run-down house, a faltering marriage and a vanishing bank account, a woman takes to her two-wheeler.",joy,37,0.17019198711105807,2018-01-19
Are Bitcoins More Real Than Boyfriends?,She believed that loving a person would be a safer bet than investing in a cryptocurrency she could neither touch nor understand.,joy,27,0.0645733646665043,2018-01-26
Modern Love Podcast: 100 Episodes Later,"This week, we celebrate a milestone with snippets from listeners’ favorite episodes.",joy,121,0.183690494280149,2018-01-31
When Your Body Tells You What Your Brain Won’t,A woman who had collected stories of others’ marriages and infidelities for years learns a powerful lesson that research alone could never teach.,joy,2,0.2032344733573737,2018-02-02
Modern Love Podcast: Kate Winslet Reads ‘When a Couch Is More Than a Couch’,"This week, the actress reads Nina Riggs’s essay about how cancer can complicate the relationship between people and their possessions.",joy,121,0.0716890092725916,2018-03-14
"She Was My World, but We Couldn’t Marry",A young lawyer sidelined by a mystery ailment wishes he could plan a full and lasting life with the woman he loves.,joy,106,0.11208052448600758,2018-03-16
"She Was My World, but We Couldn’t Marry",A young lawyer sidelined by a mystery ailment wishes he could plan a full and lasting life with the woman he loves.,fear,106,0.05077894295864431,2018-03-16
Modern Love Podcast: Rosie Perez Reads ‘The Accidental Older Woman’,"This week, the actress reads Robin Grearson’s story of falling into a relationship with a man half her age.",joy,121,0.10376540808355078,2018-03-21
"First Try the Pastrami, Then the Polyamory","After three decades of monogamy, a woman starts seeing a man who embraces open relationships.",joy,0,0.20392277147450463,2018-03-23
"For a 30-Year-Old Virgin, It’s Now or Never","A young woman facing a health crisis decides to have sex for the first time, while fearing it may be her last time.",fear,35,0.1917146687163464,2018-03-30
"For a 30-Year-Old Virgin, It’s Now or Never","A young woman facing a health crisis decides to have sex for the first time, while fearing it may be her last time.",sadness,35,0.08189931561025757,2018-03-30
What Sleeping With Married Men Taught Me About Infidelity,A divorced woman seeking no-strings-attached liaisons learns a sobering lesson about men and marriage.,joy,95,0.2448289147871136,2018-04-06
What Sleeping With Married Men Taught Me About Infidelity,A divorced woman seeking no-strings-attached liaisons learns a sobering lesson about men and marriage.,surprise,95,0.07807196099412309,2018-04-06
Modern Love Podcast: Jeffrey Bowyer-Chapman Reads ‘A Brother as Significant as Any Other’,"This week, the “UnReal” star reads a story of familial love.",joy,121,0.16078323973105066,2018-04-11
Modern Love Podcast: Jeffrey Bowyer-Chapman Reads ‘A Brother as Significant as Any Other’,"This week, the “UnReal” star reads a story of familial love.",surprise,121,0.05236780975806187,2018-04-11
When Love Seems Too Easy to Trust,"A young woman thought true love would have all the anxiety and insecurity of a romantic comedy. When it didn’t, that was even more worrisome.",joy,0,0.12422365780078887,2018-04-13
Modern Love Podcast: Mel Rodriguez Reads ‘She Handed Me a Cup From the Fountain of Youth’,"This week, the “Overboard” star tells the story of a 50th birthday celebration that is equal parts fantasy and reality.",joy,121,0.19125345188633416,2018-04-18
Modern Love Podcast: Mel Rodriguez Reads ‘She Handed Me a Cup From the Fountain of Youth’,"This week, the “Overboard” star tells the story of a 50th birthday celebration that is equal parts fantasy and reality.",surprise,121,0.071811249937833,2018-04-18
The Junk Removers Manhandle My Heart,"Meandering through grief, a man tries to replace his sofa. It doesn’t go well.",sadness,136,0.07693732793187966,2018-12-28
How I Lost the Fiancé but Won the Honeymoon,“Where is your husband?” people kept asking. “Why isn’t he here?”,joy,0,0.11588581182141561,2018-08-03
"Driving 2,130 Miles for a Haircut","Two years earlier, she rejected the ambitious, Manhattan version of herself. After an ugly breakup, it was time to get her back.",sadness,0,0.08976629290808448,2018-08-10
"Driving 2,130 Miles for a Haircut","Two years earlier, she rejected the ambitious, Manhattan version of herself. After an ugly breakup, it was time to get her back.",disgust,0,0.050698934995445394,2018-08-10
"For 13 Days, I Believed Him",Can a relationship built on lies ultimately be good for you?,joy,0,0.4229409339960234,2018-08-17
"For 13 Days, I Believed Him",Can a relationship built on lies ultimately be good for you?,surprise,0,0.060402721659696464,2018-08-17
The Kisses That Paid My Rent,"“You need money,” he said to her. “And I need you.”",sadness,16,0.08894780505136717,2018-08-24
"Honey, I Swept the Floor!","Why do so many husbands feel the need to boast about completing simple household chores? With mine, it’s all about branding.",anger,158,0.12131610247781553,2018-08-31
Need to Find Me? Ask My Ham Man,"Charcuterie, wine and all kinds of nourishment from a second family in Paris.",joy,159,0.18228053429677613,2018-09-14
"First I Met My Children, Then My Girlfriend. They’re Related.","A former sperm donor, searching online, finds both offspring and love. ",joy,53,0.17014001760803585,2018-09-28
Neighbor Bro Smashes My Romantic Fantasy,"She hoped her new apartment would lead to a relationship within its walls, not a parade of hookups outside of them.",joy,160,0.1398742075921117,2018-10-05
When Neither Male Nor Female Seems to Fit,"What happens when a transgender person, who fantasizes about having an androgynous body, falls for a straight man who loves female curves?",surprise,87,0.1862390498836513,2018-06-01
When Neither Male Nor Female Seems to Fit,"What happens when a transgender person, who fantasizes about having an androgynous body, falls for a straight man who loves female curves?",joy,87,0.1429326196290721,2018-06-01
I Wanted to Be Dominated. But Not Quite Like That.,"Stung by romantic rejection, a woman finds acceptance and catharsis in a man who leaves her with bite marks and bruises.",surprise,106,0.1168032550772305,2018-06-08
I Wanted to Be Dominated. But Not Quite Like That.,"Stung by romantic rejection, a woman finds acceptance and catharsis in a man who leaves her with bite marks and bruises.",sadness,106,0.07107139867067884,2018-06-08
I Wanted to Be Dominated. But Not Quite Like That.,"Stung by romantic rejection, a woman finds acceptance and catharsis in a man who leaves her with bite marks and bruises.",joy,106,0.05500166117958896,2018-06-08
My Wife Said You May Want to Marry Me,"She encouraged her husband to find new love after she was gone. A year later, he reflects on what her generosity has meant to him.",joy,161,0.25855980417341623,2018-06-15
"Jason Alexander Reads ‘The Hunter-Gatherer, Parking Division’","On this week’s Modern Love podcast, the actor tells a story of love and skillful parking. ",joy,121,0.1391808213446962,2018-06-20
"Jason Alexander Reads ‘The Hunter-Gatherer, Parking Division’","On this week’s Modern Love podcast, the actor tells a story of love and skillful parking. ",surprise,121,0.06466031033414621,2018-06-20
Staying Together by Living Apart (in a Duplex),"One’s a “bad co-sleeper,” the other has bad sponge etiquette. So they moved in together, sort of. ",disgust,0,0.18620820567888835,2018-06-22
Staying Together by Living Apart (in a Duplex),"One’s a “bad co-sleeper,” the other has bad sponge etiquette. So they moved in together, sort of. ",fear,0,0.17065748138981174,2018-06-22
Staying Together by Living Apart (in a Duplex),"One’s a “bad co-sleeper,” the other has bad sponge etiquette. So they moved in together, sort of. ",anger,0,0.15383400236759767,2018-06-22
Staying Together by Living Apart (in a Duplex),"One’s a “bad co-sleeper,” the other has bad sponge etiquette. So they moved in together, sort of. ",sadness,0,0.08476957793158738,2018-06-22
